16.07.2025 15:04:03
2								
11								
1								
Type		
1								
360								
2								
0								
4	28	0	94	0	50	0	72	0 3.923710
4	10	0	94	0	38	0	66	0 3.924890
4	12	0	30	0	18	0	24	0 3.923820
4	14	0	32	0	20	0	26	0 3.937210
4	16	0	34	0	22	0	28	0 3.923890
4	30	0	48	0	36	0	42	0 3.923860
4	32	0	50	0	38	0	44	0 3.924550
4	34	0	52	0	40	0	46	0 3.915290
4	48	0	66	0	54	0	60	0 3.923930
4	50	0	68	0	56	0	62	0 3.923790
4	52	0	70	0	58	0	64	0 3.923870
4	66	0	84	0	72	0	78	0 3.936670
4	68	0	86	0	74	0	80	0 3.923300
4	70	0	88	0	76	0	82	0 3.924140
4	2	0	26	0	10	0	18	0 3.924030
4	12	0	36	0	20	0	28	0 3.923480
4	30	0	54	0	38	0	46	0 3.923390
4	48	0	72	0	56	0	64	0 3.923470
4	66	0	90	0	74	0	82	0 3.923810
4	0	0	30	0	10	0	20	0 3.924030
4	8	0	38	0	18	0	28	0 3.936900
4	36	0	66	0	46	0	56	0 3.924100
4	54	0	84	0	64	0	74	0 3.923110
4	16	0	52	0	28	0	40	0 3.920590
4	32	0	68	0	44	0	56	0 3.922660
4	34	0	70	0	46	0	58	0 3.924730
4	50	0	86	0	62	0	74	0 3.923910
4	52	0	88	0	64	0	76	0 3.937400
4	14	0	56	0	28	0	42	0 3.924280
4	30	0	72	0	44	0	58	0 3.925310
4	32	0	74	0	46	0	60	0 3.923320
4	48	0	90	0	62	0	76	0 3.915780
4	50	0	92	0	64	0	78	0 3.923870
4	28	0	76	0	44	0	60	0 3.923750
4	46	0	94	0	62	0	78	0 3.924770
4	22	0	76	0	40	0	58	0 3.923620
4	24	0	78	0	42	0	60	0 3.926830
4	26	0	80	0	44	0	62	0 3.924400
4	0	0	60	0	20	0	40	0 3.924300
4	22	0	82	0	42	0	62	0 3.923190
4	24	0	84	0	44	0	64	0 3.910600
4	18	0	84	0	40	0	62	0 3.923240
4	20	0	86	0	42	0	64	0 3.924660
4	16	0	88	0	40	0	64	0 3.926730
4	6	0	30	0	14	0	22	0 3.924580
4	10	0	34	0	18	0	26	0 3.924200
4	16	0	40	0	24	0	32	0 3.923940
4	20	0	44	0	28	0	36	0 3.910750
4	34	0	58	0	42	0	50	0 3.922750
4	38	0	62	0	46	0	54	0 3.923760
4	52	0	76	0	60	0	68	0 3.923880
4	56	0	80	0	64	0	72	0 3.933390
4	70	0	94	0	78	0	86	0 3.925720
4	4	0	34	0	14	0	24	0 3.925350
4	12	0	42	0	22	0	32	0 3.923870
4	16	0	46	0	26	0	36	0 3.922710
4	40	0	70	0	50	0	60	0 3.923140
4	44	0	74	0	54	0	64	0 3.923690
4	58	0	88	0	68	0	78	0 3.923440
4	62	0	92	0	72	0	82	0 3.924980
4	12	0	48	0	24	0	36	0 3.926010
4	48	0	84	0	60	0	72	0 3.923790
4	8	0	50	0	22	0	36	0 3.924210
4	18	0	72	0	36	0	54	0 3.923620
4	10	0	76	0	32	0	54	0 3.910600
4	12	0	84	0	36	0	60	0 3.924240
4	2	0	80	0	28	0	54	0 3.924230
4	4	0	88	0	32	0	60	0 3.936640
4	8	0	92	0	36	0	64	0 3.923620
4	24	0	48	0	32	0	40	0 3.924160
4	28	0	52	0	36	0	44	0 3.924070
4	42	0	66	0	50	0	58	0 3.911370
4	46	0	70	0	54	0	62	0 3.923340
4	60	0	84	0	68	0	76	0 3.924620
4	64	0	88	0	72	0	80	0 3.924300
4	30	0	60	0	40	0	50	0 3.937170
4	34	0	64	0	44	0	54	0 3.923810
4	48	0	78	0	58	0	68	0 3.924420
4	52	0	82	0	62	0	72	0 3.923610
4	14	0	50	0	26	0	38	0 3.923570
4	12	0	54	0	26	0	40	0 3.924930
4	44	0	86	0	58	0	72	0 3.924230
4	6	0	54	0	22	0	38	0 3.924320
4	24	0	72	0	40	0	56	0 3.924410
4	42	0	90	0	58	0	74	0 3.928260
4	20	0	74	0	38	0	56	0 3.923820
4	40	0	94	0	58	0	76	0 3.924320
4	16	0	76	0	36	0	56	0 3.923040
4	18	0	78	0	38	0	58	0 3.924250
4	14	0	80	0	36	0	58	0 3.924430
4	8	0	80	0	32	0	56	0 3.923950
4	14	0	86	0	38	0	62	0 3.936930
4	6	0	84	0	32	0	58	0 3.924590
4	10	0	88	0	36	0	62	0 3.923370
4	2	0	92	0	32	0	62	0 3.924220
4	18	0	48	0	28	0	38	0 3.922440
4	22	0	52	0	32	0	42	0 3.923470
4	26	0	56	0	36	0	46	0 3.923650
4	30	0	66	0	42	0	54	0 3.923760
4	6	0	48	0	20	0	34	0 3.924200
4	10	0	52	0	24	0	38	0 3.924640
4	26	0	68	0	40	0	54	0 3.923660
4	46	0	88	0	60	0	74	0 3.924700
4	38	0	86	0	54	0	70	0 3.923670
4	36	0	90	0	54	0	72	0 3.909850
4	4	0	64	0	24	0	44	0 3.924200
4	14	0	74	0	34	0	54	0 3.923810
4	20	0	80	0	40	0	60	0 3.923690
4	30	0	90	0	50	0	70	0 3.936470
